,Monthly Charge,Total Charges,Churn Label,Gender_Female,Gender_Male,Senior Citizen_No,Senior Citizen_Yes,Married_No,Married_Yes,Dependents_No,Dependents_Yes,Phone Service_No,Phone Service_Yes,Multiple Lines_No,Multiple Lines_Yes,Internet Service_No,Internet Service_Yes,Online Security_No,Online Security_Yes,Online Backup_No,Online Backup_Yes,Device Protection Plan_No,Device Protection Plan_Yes,Premium Tech Support_No,Premium Tech Support_Yes,Streaming TV_No,Streaming TV_Yes,Streaming Movies_No,Streaming Movies_Yes,Contract_Month-to-Month,Contract_One Year,Contract_Two Year,Paperless Billing_No,Paperless Billing_Yes,Payment Method_Bank Withdrawal,Payment Method_Credit Card,Payment Method_Mailed Check,Tenure_group_1 - 12,Tenure_group_13 - 12,Tenure_group_25 - 12,Tenure_group_37 - 12,Tenure_group_49 - 12,Tenure_group_61 - 12
2753,88.15,6148.45,0,True,False,True,False,True,False,True,False,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,True,True,False,False,False,False,False,False,False,True
2754,94.8,3565.65,0,True,False,True,False,True,False,True,False,False,True,True,False,False,True,True,False,False,True,True,False,True,False,False,True,False,True,True,False,False,False,True,False,True,False,False,False,True,False,False,False
2755,85.75,6223.8,0,True,False,True,False,False,True,True,False,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,True,True,False,False,True,False,False,False,False,False,False,True
2756,67.45,4508.65,0,True,False,True,False,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,True,True,False,True,False,True,False,True,False,False,False,True,True,False,False,False,False,False,False,False,True
2757,20.5,1328.15,0,False,True,True,False,True,False,True,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,True,False,False,True,False,False,False,False,False,False,True
2758,20.25,865.0,0,True,False,True,False,True,False,True,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,True,False,True,False,False,False,False,True,False,False
2759,19.45,1303.5,0,True,False,True,False,False,True,True,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,True,True,False,True,False,False,False,False,False,False,False,True
2760,44.95,996.85,0,True,False,True,False,True,False,True,False,True,False,True,False,False,True,True,False,True,False,True,False,True,False,False,True,False,True,True,False,False,False,True,True,False,False,False,True,False,False,False,False
2761,62.8,2278.75,0,False,True,True,False,False,True,True,False,False,True,False,True,False,True,False,True,True,False,False,True,False,True,True,False,True,False,False,False,True,False,True,False,True,False,False,False,False,True,False,False
2762,44.6,681.4,0,False,True,True,False,True,False,True,False,False,True,True,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,True,False,False,True,False,False,True,False,False,False,False
2763,105.25,6823.4,0,False,True,True,False,False,True,True,False,False,True,False,True,False,True,True,False,False,True,True,False,False,True,False,True,False,True,False,False,True,False,True,True,False,False,False,False,False,False,False,True
2764,97.1,4016.75,0,False,True,True,False,False,True,True,False,False,True,False,True,False,True,False,True,True,False,True,False,True,False,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,True,False,False
2765,20.2,83.75,0,False,True,True,False,True,False,False,True,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,True,False,True,False,False,False,False,False
2766,98.8,3959.15,0,True,False,True,False,True,False,True,False,False,True,True,False,False,True,True,False,False,True,True,False,False,True,False,True,False,True,False,False,True,False,True,True,False,False,False,False,False,True,False,False
2767,50.3,2878.55,0,False,True,True,False,False,True,True,False,False,True,True,False,False,True,True,False,True,False,False,True,True,False,True,False,True,False,False,True,False,True,False,False,True,False,False,False,False,False,True,False
2768,20.55,945.7,0,True,False,True,False,True,False,True,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,True,False,True,False,True,False,False,False,False,True,False,False
2769,75.9,1373.05,0,False,True,True,False,True,False,True,False,False,True,True,False,False,True,True,False,True,False,True,False,False,True,True,False,True,False,True,False,False,False,True,True,False,False,False,True,False,False,False,False
2770,59.95,1406.0,0,False,True,True,False,False,True,True,False,False,True,True,False,False,True,False,True,True,False,True,False,True,False,True,False,False,True,True,False,False,False,True,True,False,False,False,True,False,False,False,False
2771,19.15,19.15,0,True,False,True,False,True,False,True,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,True,False,True,False,False,False,False,False
2772,98.65,6962.85,0,False,True,True,False,False,True,True,False,False,True,False,True,False,True,True,False,True,False,False,True,True,False,False,True,False,True,False,True,False,False,True,False,True,False,False,False,False,False,False,True
2773,112.6,8126.65,0,False,True,True,False,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,True,False,True,False,False,False,False,False,False,True
2774,20.6,690.25,0,False,True,True,False,False,True,True,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,True,False,False,True,False,False,False,True,False,False,False
2775,35.75,830.8,0,False,True,True,False,True,False,True,False,True,False,True,False,False,True,False,True,True,False,True,False,False,True,True,False,True,False,False,False,True,True,False,False,True,False,False,True,False,False,False,False
2776,99.75,5608.4,0,True,False,True,False,False,True,True,False,False,True,False,True,False,True,True,False,False,True,False,True,False,True,True,False,False,True,False,True,False,False,True,False,True,False,False,False,False,False,True,False
2777,96.1,3646.8,0,False,True,True,False,True,False,True,False,False,True,True,False,False,True,True,False,False,True,True,False,True,False,False,True,False,True,True,False,False,False,True,False,True,False,False,False,False,True,False,False
2778,85.1,3662.25,0,True,False,True,False,True,False,True,False,False,True,False,True,False,True,True,False,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,False,False,True,False,False
2779,25.35,25.35,0,False,True,True,False,True,False,True,False,True,False,True,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,True,False,True,False,False,False,False,False
2780,89.65,5308.7,0,True,False,True,False,True,False,True,False,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,True,True,False,True,False,False,False,False,False,False,False,True
2781,86.75,1410.25,0,False,True,True,False,True,False,True,False,False,True,False,True,False,True,True,False,True,False,False,True,False,True,True,False,True,False,False,True,False,True,False,True,False,False,False,True,False,False,False,False
2782,86.2,3339.05,0,True,False,True,False,False,True,True,False,False,True,True,False,False,True,True,False,False,True,False,True,False,True,True,False,True,False,False,True,False,False,True,True,False,False,False,False,False,True,False,False
2783,108.1,5067.45,0,False,True,True,False,True,False,True,False,False,True,False,True,False,True,True,False,False,True,False,True,True,False,False,True,False,True,False,False,True,False,True,True,False,False,False,False,False,True,False,False
2784,54.75,2348.45,0,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,True,False,True,False,True,False,True,True,False,False,True,False,True,False,False,True,True,False,False,False,False,False,True,False,False
2785,90.4,4063.0,0,False,True,True,False,True,False,True,False,False,True,False,True,False,True,True,False,True,False,False,True,True,False,True,False,False,True,True,False,False,False,True,False,True,False,False,False,False,True,False,False
2786,44.0,44.0,0,False,True,True,False,True,False,False,True,False,True,True,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,True,False,False,True,False,False,False,False,False
2787,95.6,2595.25,0,True,False,True,False,True,False,True,False,False,True,False,True,False,True,True,False,True,False,True,False,True,False,False,True,False,True,True,False,False,False,True,True,False,False,False,False,True,False,False,False
2788,19.9,367.55,0,True,False,True,False,True,False,True,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,True,False,False,True,False,False,False,False
2789,90.05,5965.95,0,True,False,True,False,True,False,True,False,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,True,False,True,False,False,False,False,False,False,True
2790,20.05,415.1,0,True,False,True,False,False,True,True,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,True,False,False,True,False,False,True,False,False,False,False
2791,19.75,624.15,0,True,False,True,False,True,False,True,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,True,False,True,False,False,False,False,True,False,False,False
2792,20.05,237.7,0,True,False,True,False,True,False,True,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,True,False,False,True,False,True,False,False,False,False,False
2793,55.9,3848.8,0,True,False,True,False,False,True,True,False,False,True,True,False,False,True,False,True,True,False,True,False,False,True,True,False,True,False,False,True,False,True,False,True,False,False,False,False,False,False,False,True
